"player","position","game_num","week_num","gs","rush_att","rush_yds","rush_yds_per_att","rush_td","targets","rec","rec_yds","rec_yds_per_rec","rec_td","catch_pct","rec_yds_per_tgt","two_pt_md","all_td","scoring","fumbles","fumbles_lost","fumbles_forced","fumbles_rec","fumbles_rec_yds","fumbles_rec_td","offense","off_pct","defense","def_pct","special_teams","st_pct","kick_ret","kick_ret_yds","kick_ret_yds_per_ret","kick_ret_td","punt_ret","punt_ret_yds","punt_ret_yds_per_ret","punt_ret_td","reason","pass_cmp","pass_att","pass_cmp_perc","pass_yds","pass_td","pass_int","pass_rating","pass_sacked","pass_sacked_yds","pass_yds_per_att","pass_adj_yds_per_att","sacks","tackles_solo","tackles_assists","tackles_combined","tackles_loss","qb_hits","safety_md","def_int","def_int_yds","def_int_td","pass_defended","year"
"Salvon Ahmed","RB","6","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Salvon Ahmed","RB","7","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Salvon Ahmed","RB","8","9","0","7","38","5.43","0","0","0","0","0","0","0.0%","0","0","0","0",NA,NA,NA,NA,NA,NA,"28","46%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Salvon Ahmed","RB","9","10","*","21","85","4.05","1","1","1","5","5.00","0","100.0%","5.00","0","1","6",NA,NA,NA,NA,NA,NA,"44","76%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Salvon Ahmed","RB","10","11","*","12","43","3.58","0","6","5","31","6.20","0","83.3%","5.17","0","0","0",NA,NA,NA,NA,NA,NA,"43","66%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Salvon Ahmed","RB","11","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Salvon Ahmed","RB","12","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Salvon Ahmed","RB","13","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Salvon Ahmed","RB","14","15","*","23","122","5.30","1","3","1","5","5.00","0","33.3%","1.67","1","1","8",NA,NA,NA,NA,NA,NA,"44","61%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Salvon Ahmed","RB","15","16","*","6","2","0.33","0","1","1","1","1.00","0","100.0%","1.00","0","0","0",NA,NA,NA,NA,NA,NA,"15","24%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Salvon Ahmed","RB","16","17","0","6","29","4.83","1","3","3","19","6.33","0","100.0%","6.33","0","1","6",NA,NA,NA,NA,NA,NA,"31","37%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Brandon Aiyuk","WR","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Brandon Aiyuk","WR","2","2","*","0","0","0","0","3","2","21","10.50","0","66.7%","7.00",NA,"0","0","0","0","0","0","0","0","44","72%","0","0%","0","0%",NA,NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Brandon Aiyuk","WR","3","3","*","3","31","10.33","1","8","5","70","14.00","0","62.5%","8.75",NA,"1","6","0","0","0","0","0","0","56","71%","0","0%","0","0%",NA,NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Brandon Aiyuk","WR","4","4","*","1","38","38.00","1","5","2","18","9.00","0","40.0%","3.60",NA,"1","6","0","0","0","0","0","0","64","88%","0","0%","0","0%",NA,NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Brandon Aiyuk","WR","5","5","*","0","0","0","0","6","3","44","14.67","0","50.0%","7.33",NA,"0","0","0","0","0","0","0","0","62","97%","0","0%","0","0%",NA,NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Brandon Aiyuk","WR","6","6","*","0","0","0","0","3","2","12","6.00","1","66.7%","4.00",NA,"1","6","0","0","0","0","0","0","62","85%","0","0%","0","0%",NA,NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Brandon Aiyuk","WR","7","7","*","0","0","0","0","7","6","115","19.17","0","85.7%","16.43",NA,"0","0","0","0","0","0","0","0","50","76%","0","0%","0","0%",NA,NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Brandon Aiyuk","WR","8","8","*","0","0","0","0","10","8","91","11.38","1","80.0%","9.10",NA,"1","6","0","0","0","1","5","0","63","90%","0","0%","0","0%",NA,NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Brandon Aiyuk","WR","9","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID-19 List",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Brandon Aiyuk","WR","10","10","*","1","-8","-8.00","0","14","7","75","10.71","1","50.0%","5.36",NA,"1","6","0","0","0","0","0","0","68","96%","0","0%","0","0%",NA,NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Brandon Aiyuk","WR","11","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COVID-19 List",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Brandon Aiyuk","WR","12","13","0","0","0","0","0","9","5","95","19.00","1","55.6%","10.56",NA,"1","6","0","0","0","0","0","0","53","87%","0","0%","1","4%",NA,NA,NA,NA,"1","16","16.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Brandon Aiyuk","WR","13","14","*","0","0","0","0","16","10","119","11.90","0","62.5%","7.44",NA,"0","0","0","0","0","0","0","0","74","91%","0","0%","2","6%",NA,NA,NA,NA,"1","10","10.00","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Brandon Aiyuk","WR","14","15","*","0","0","0","0","13","9","73","8.11","1","69.2%","5.62",NA,"1","6","0","0","0","0","0","0","80","95%","0","0%","1","3%",NA,NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Brandon Aiyuk","WR","15","16","*","1","16","16.00","0","2","1","15","15.00","0","50.0%","7.50",NA,"0","0","0","0","0","0","0","0","52","93%","0","0%","1","4%",NA,NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Brandon Aiyuk","WR","16","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Cam Akers","RB","1","1","*","14","39","2.79","0","1","1","4","4.00","0","100.0%","4.00",NA,"0","0","0","0","0","0","0","0","24","33%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Cam Akers","RB","2","2","*","3","13","4.33","0","0","0","0","0","0","0.0%","0",NA,"0","0","0","0","0","0","0","0","3","4%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Cam Akers","RB","3","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Cam Akers","RB","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Cam Akers","RB","5","5","0","9","61","6.78","0","0","0","0","0","0","0.0%","0",NA,"0","0","0","0","0","0","0","0","13","19%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Cam Akers","RB","6","6","0","0","0","0","0","0","0","0","0","0","0.0%","0",NA,"0","0","0","0","0","0","0","0","1","2%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Cam Akers","RB","7","7","0","0","0","0","0","0","0","0","0","0","0.0%","0",NA,"0","0","0","0","0","0","0","0","3","4%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Cam Akers","RB","8","8","0","9","35","3.89","0","1","1","19","19.00","0","100.0%","19.00",NA,"0","0","0","0","0","0","0","0","20","21%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Cam Akers","RB","9","10","0","10","38","3.80","0","0","0","0","0","0","0.0%","0",NA,"0","0","0","0","0","0","0","0","18","26%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Cam Akers","RB","10","11","0","5","15","3.00","0","1","1","4","4.00","1","100.0%","4.00",NA,"1","6","0","0","0","0","0","0","12","17%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Cam Akers","RB","11","12","0","9","84","9.33","1","0","0","0","0","0","0.0%","0",NA,"1","6","0","0","0","0","0","0","17","27%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Cam Akers","RB","12","13","0","21","72","3.43","1","1","1","22","22.00","0","100.0%","22.00",NA,"1","6","0","0","0","0","0","0","52","63%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Cam Akers","RB","13","14","*","29","171","5.90","0","3","2","23","11.50","0","66.7%","7.67",NA,"0","0","0","0","0","0","0","0","50","79%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Cam Akers","RB","14","15","*","15","63","4.20","0","3","1","-1","-1.00","0","33.3%","-0.33",NA,"0","0","0","0","0","0","0","0","36","61%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Cam Akers","RB","15","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Cam Akers","RB","16","17","*","21","34","1.62","0","4","4","52","13.00","0","100.0%","13.00",NA,"0","0","1","1","0","0","0","0","48","66%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Cam Akers","RB","18","18","*","28","131","4.68","1","2","2","45","22.50","0","100.0%","22.50","0","1","6",NA,NA,NA,NA,NA,NA,"51","72%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Cam Akers","RB","19","19","*","18","90","5.00","1","1","1","6","6.00","0","100.0%","6.00","1","1","8",NA,NA,NA,NA,NA,NA,"49","96%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Jordan Akins","TE","1","1","*","0","0","0","0","2","2","39","19.50","1","100.0%","19.50",NA,"1","6",NA,NA,NA,NA,NA,NA,"48","81%","0","0%","12","48%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Jordan Akins","TE","2","2","*","0","0","0","0","7","7","55","7.86","0","100.0%","7.86",NA,"0","0",NA,NA,NA,NA,NA,NA,"49","83%","0","0%","13","47%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Jordan Akins","TE","3","3","0","0","0","0","0","3","2","28","14.00","0","66.7%","9.33",NA,"0","0",NA,NA,NA,NA,NA,NA,"32","68%","0","0%","10","36%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Jordan Akins","TE","4","4","0","0","0","0","0","3","3","46","15.33","0","100.0%","15.33",NA,"0","0",NA,NA,NA,NA,NA,NA,"19","29%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Jordan Akins","TE","5","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Jordan Akins","TE","6","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Jordan Akins","TE","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Jordan Akins","TE","8","9","0","0","0","0","0","4","2","19","9.50","0","50.0%","4.75",NA,"0","0",NA,NA,NA,NA,NA,NA,"22","34%","0","0%","1","3%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Jordan Akins","TE","9","10","0","0","0","0","0","1","1","5","5.00","0","100.0%","5.00",NA,"0","0",NA,NA,NA,NA,NA,NA,"24","42%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Jordan Akins","TE","10","11","0","0","0","0","0","6","5","83","16.60","0","83.3%","13.83",NA,"0","0",NA,NA,NA,NA,NA,NA,"31","51%","0","0%","5","19%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Jordan Akins","TE","11","12","*","1","4","4.00","0","2","0","0","0","0","0.0%","0.00",NA,"0","0",NA,NA,NA,NA,NA,NA,"26","46%","0","0%","1","3%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Jordan Akins","TE","12","13","0","0","0","0","0","3","2","10","5.00","0","66.7%","3.33",NA,"0","0",NA,NA,NA,NA,NA,NA,"45","70%","0","0%","3","11%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Jordan Akins","TE","13","14","*","0","0","0","0","6","3","20","6.67","0","50.0%","3.33",NA,"0","0",NA,NA,NA,NA,NA,NA,"36","55%","0","0%","8","30%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Jordan Akins","TE","14","15","*","0","0","0","0","6","5","50","10.00","0","83.3%","8.33",NA,"0","0",NA,NA,NA,NA,NA,NA,"40","58%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Jordan Akins","TE","15","16","0","0","0","0","0","4","4","39","9.75","0","100.0%","9.75",NA,"0","0",NA,NA,NA,NA,NA,NA,"17","33%","0","0%","5","16%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Jordan Akins","TE","16","17","0","0","0","0","0","2","1","9","9.00","0","50.0%","4.50",NA,"0","0",NA,NA,NA,NA,NA,NA,"16","25%","0","0%","7","21%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Mo Alie-Cox","TE","1","1","0",NA,NA,NA,NA,"2","2","20","10.00","0","100.0%","10.00",NA,"0","0","0","0","0","0","0","0","29","39%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Mo Alie-Cox","TE","2","2","*",NA,NA,NA,NA,"6","5","111","22.20","0","83.3%","18.50",NA,"0","0","0","0","0","0","0","0","49","67%","0","0%","3","12%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Mo Alie-Cox","TE","3","3","0",NA,NA,NA,NA,"3","3","50","16.67","1","100.0%","16.67",NA,"1","6","0","0","0","0","0","0","35","59%","0","0%","1","4%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Mo Alie-Cox","TE","4","4","*",NA,NA,NA,NA,"2","1","13","13.00","1","50.0%","6.50",NA,"1","6","0","0","0","0","0","0","33","46%","0","0%","6","22%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Mo Alie-Cox","TE","5","5","0",NA,NA,NA,NA,"1","0","0","0","0","0.0%","0.00",NA,"0","0","0","0","0","0","0","0","21","38%","0","0%","6","21%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Mo Alie-Cox","TE","6","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inactive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Mo Alie-Cox","TE","7","8","0",NA,NA,NA,NA,"4","3","37","12.33","0","75.0%","9.25",NA,"0","0","0","0","0","0","0","0","32","42%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Mo Alie-Cox","TE","8","9","0",NA,NA,NA,NA,"3","3","43","14.33","0","100.0%","14.33",NA,"0","0","0","0","0","0","0","0","35","51%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Mo Alie-Cox","TE","9","10","0",NA,NA,NA,NA,"4","3","19","6.33","0","75.0%","4.75",NA,"0","0","0","0","0","0","0","0","46","66%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Mo Alie-Cox","TE","10","11","*",NA,NA,NA,NA,"3","2","16","8.00","0","66.7%","5.33",NA,"0","0","1","1","0","0","0","0","43","51%","0","0%","0","0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Mo Alie-Cox","TE","11","12","0",NA,NA,NA,NA,"2","2","19","9.50","0","100.0%","9.50",NA,"0","0","0","0","0","0","0","0","38","51%","0","0%","2","6%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
"Mo Alie-Cox","TE","12","13","*",NA,NA,NA,NA,"5","3","23","7.67","0","60.0%","4.60",NA,"0","0","0","0","0","0","0","0","44","64%","0","0%","4","14%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
