player,position,game_num,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,two_pt_md,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,punt,punt_yds,punt_yds_per_punt,punt_blocked,safety_md,def_int,def_int_yds,def_int_td,year
Michael Robinson,RB,18,NA,NA,NA,NA,NA,0,0,NA,0,0.00%,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Michael Robinson,RB,19,NA,NA,NA,NA,1,1,7,7,0,100.00%,7,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Michael Robinson,RB,NA,NA,NA,NA,NA,1,1,7,7,0,100.00%,7,NA,NA,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Aaron Rodgers,QB,1,2,13,6.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*,21,37,56.76,333,3,1,102.6,2,11,9,9.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Aaron Rodgers,QB,2,3,-3,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*,34,42,80.95,480,4,0,146,4,39,11.43,13.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Aaron Rodgers,QB,3,3,24,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*,26,43,60.47,244,1,2,64.5,4,27,5.67,4.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Aaron Rodgers,QB,4,5,8,1.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*,20,30,66.67,274,1,0,106.8,1,5,9.13,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Aaron Rodgers,QB,5,5,21,4.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*,17,32,53.13,315,1,1,84.8,3,17,9.84,9.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Aaron Rodgers,QB,6,4,12,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*,25,36,69.44,260,3,0,117.8,1,7,7.22,8.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Aaron Rodgers,QB,7,6,31,5.17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*,24,29,82.76,285,2,0,130.6,2,3,9.83,11.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Aaron Rodgers,QB,8,1,9,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*,1,2,50,27,0,0,95.8,1,3,13.5,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Aaron Rodgers,QB,16,1,5,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*,25,39,64.1,318,2,2,85.2,3,5,8.15,6.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Aaron Rodgers,QB,NA,30,120,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193,290,66.55,2536,17,6,104.9,21,117,8.74,8.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Aaron Rodgers,QB,17,2,11,5.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*,17,26,65.38,177,1,0,97.8,4,20,6.81,7.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Jacquizz Rodgers,RB,1,2,-1,-0.5,0,1,1,3,3,0,100.00%,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Jacquizz Rodgers,RB,2,11,17,1.55,0,4,4,28,7,0,100.00%,7,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,17,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Jacquizz Rodgers,RB,3,18,86,4.78,0,3,2,7,3.5,0,66.70%,2.33,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Jacquizz Rodgers,RB,4,7,32,4.57,0,6,6,56,9.33,0,100.00%,9.33,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,29,29,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Jacquizz Rodgers,RB,5,14,43,3.07,2,4,4,15,3.75,0,100.00%,3.75,2,12,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,23,23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Jacquizz Rodgers,RB,6,8,16,2,0,9,8,46,5.75,2,88.90%,5.11,2,12,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,21,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Jacquizz Rodgers,RB,7,2,8,4,0,6,2,11,5.5,0,33.30%,1.83,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,54,27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Jacquizz Rodgers,RB,8,5,19,3.8,0,6,6,25,4.17,0,100.00%,4.17,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,59,29.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Jacquizz Rodgers,RB,9,3,31,10.33,0,7,5,28,5.6,0,71.40%,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,64,21.33,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Jacquizz Rodgers,RB,10,6,22,3.67,0,2,1,8,8,0,50.00%,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Jacquizz Rodgers,RB,11,3,7,2.33,0,3,2,31,15.5,0,66.70%,10.33,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Jacquizz Rodgers,RB,12,4,12,3,0,1,1,11,11,0,100.00%,11,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,54,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Jacquizz Rodgers,RB,13,6,13,2.17,0,4,3,33,11,0,75.00%,8.25,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,126,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Jacquizz Rodgers,RB,14,4,17,4.25,0,4,4,24,6,0,100.00%,6,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,78,26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Jacquizz Rodgers,RB,15,3,10,3.33,0,3,3,15,5,0,100.00%,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,50,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Jacquizz Rodgers,RB,NA,96,332,3.46,2,63,52,341,6.56,2,82.50%,5.41,4,24,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,575,23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Evan Rodriguez,,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Evan Rodriguez,,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Evan Rodriguez,,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Evan Rodriguez,,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Evan Rodriguez,,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Evan Rodriguez,,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Evan Rodriguez,,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Evan Rodriguez,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Ben Roethlisberger,QB,1,1,0,0,0,0,0,0,NA,0,0.00%,NA,0,0,NA,NA,NA,*,21,33,63.64,191,1,1,76.7,5,28,5.79,5.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,2013
Ben Roethlisberger,QB,2,1,6,6,0,0,0,0,NA,0,0.00%,NA,0,0,NA,NA,NA,*,20,37,54.05,251,1,1,73.1,2,17,6.78,6.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,2013
Ben Roethlisberger,QB,3,2,7,3.5,0,0,0,0,NA,0,0.00%,NA,0,0,NA,NA,NA,*,26,41,63.41,406,2,2,92.1,3,27,9.9,8.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,2013
Ben Roethlisberger,QB,4,0,0,NA,0,0,0,0,NA,0,0.00%,NA,0,0,NA,NA,NA,*,36,51,70.59,383,1,1,90.6,5,26,7.51,7.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,2013
Ben Roethlisberger,QB,5,2,11,5.5,0,0,0,0,NA,0,0.00%,NA,0,0,NA,NA,NA,*,23,30,76.67,264,1,0,113.7,3,17,8.8,9.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,2013
Ben Roethlisberger,QB,6,3,25,8.33,0,0,0,0,NA,0,0.00%,NA,0,0,NA,NA,NA,*,17,23,73.91,160,1,0,107.2,3,15,6.96,7.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,2013
Ben Roethlisberger,QB,7,1,1,1,0,0,0,0,NA,0,0.00%,NA,0,0,NA,NA,NA,*,29,45,64.44,275,1,2,70.1,5,34,6.11,4.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,2013
Ben Roethlisberger,QB,8,2,-1,-0.5,0,0,0,0,NA,0,0.00%,NA,0,0,NA,NA,NA,*,28,48,58.33,400,4,2,95.8,5,29,8.33,8.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,2013
Ben Roethlisberger,QB,9,0,0,NA,0,0,0,0,NA,0,0.00%,NA,0,0,NA,NA,NA,*,18,30,60,204,1,1,77.6,4,40,6.8,5.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,2013
Ben Roethlisberger,QB,10,6,12,2,0,0,0,0,NA,0,0.00%,NA,0,0,NA,NA,NA,*,29,45,64.44,367,4,0,119.4,1,9,8.16,9.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,2013
Ben Roethlisberger,QB,11,2,-3,-1.5,0,0,0,0,NA,0,0.00%,NA,0,0,NA,NA,NA,*,22,34,64.71,217,2,0,102.2,0,0,6.38,7.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,28,28,0,NA,NA,NA,NA,2013
Ben Roethlisberger,QB,12,1,11,11,0,0,0,0,NA,0,0.00%,NA,0,0,NA,NA,NA,*,28,44,63.64,257,2,0,94.6,0,0,5.84,6.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,2013
Ben Roethlisberger,QB,13,1,8,8,0,0,0,5,NA,0,0.00%,NA,0,0,NA,NA,NA,*,23,39,58.97,349,3,0,114.2,3,21,8.95,10.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,2013
Ben Roethlisberger,QB,14,0,0,NA,0,0,0,0,NA,0,0.00%,NA,0,0,NA,NA,NA,*,20,25,80,191,1,1,95.2,1,7,7.64,6.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,2013
Ben Roethlisberger,QB,15,1,13,13,1,0,0,0,NA,0,0.00%,NA,1,6,NA,NA,NA,*,16,28,57.14,167,2,1,83.5,1,5,5.96,5.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,2013
Ben Roethlisberger,QB,16,4,9,2.25,0,0,0,0,NA,0,0.00%,NA,0,0,NA,NA,NA,*,19,31,61.29,179,1,2,61.1,1,7,5.77,3.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,2013
Ben Roethlisberger,QB,NA,27,99,3.67,1,0,0,5,NA,0,0.00%,NA,1,6,NA,NA,NA,NA,375,584,64.21,4261,28,14,92,42,282,7.3,7.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,28,28,0,NA,NA,NA,NA,2013
Da'Rick Rogers,WR,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Da'Rick Rogers,WR,13,0,0,NA,0,9,6,107,17.83,2,66.70%,11.89,2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Da'Rick Rogers,WR,14,1,0,0,0,6,2,23,11.5,0,33.30%,3.83,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Da'Rick Rogers,WR,15,0,0,NA,0,6,4,42,10.5,0,66.70%,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Da'Rick Rogers,WR,16,0,0,NA,0,2,2,20,10,0,100.00%,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Da'Rick Rogers,WR,NA,1,0,0,0,23,14,192,13.71,2,60.90%,8.35,2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Da'Rick Rogers,WR,17,NA,NA,NA,NA,2,1,46,46,0,50.00%,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Da'Rick Rogers,WR,18,NA,NA,NA,NA,4,0,0,NA,0,0.00%,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Da'Rick Rogers,WR,NA,NA,NA,NA,NA,6,1,46,46,0,16.70%,7.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Tony Romo,QB,1,2,-1,-0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*,36,49,73.47,263,2,1,90.8,2,19,5.37,5.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Tony Romo,QB,2,2,3,1.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*,30,42,71.43,298,1,0,99.1,3,17,7.1,7.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Tony Romo,QB,3,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*,17,24,70.83,210,3,0,137.2,1,7,8.75,11.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Tony Romo,QB,4,1,15,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*,27,37,72.97,246,2,0,108.6,3,19,6.65,7.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Tony Romo,QB,5,1,7,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*,25,36,69.44,506,5,1,140,4,36,14.06,15.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Tony Romo,QB,6,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*,18,30,60,170,1,1,72.9,1,5,5.67,4.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Tony Romo,QB,7,4,2,0.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*,28,47,59.57,317,1,2,69.2,2,23,6.74,5.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Tony Romo,QB,8,3,6,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*,14,30,46.67,206,3,0,102.9,0,0,6.87,8.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Tony Romo,QB,9,1,8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*,34,51,66.67,337,2,1,90.1,3,23,6.61,6.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Tony Romo,QB,10,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*,10,24,41.67,128,1,0,72.9,3,24,5.33,6.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Tony Romo,QB,11,3,1,0.33,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*,23,38,60.53,234,2,1,84.8,4,30,6.16,6.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Tony Romo,QB,12,1,-1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*,23,32,71.88,225,1,0,101.7,2,17,7.03,7.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Tony Romo,QB,13,1,-1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*,11,20,55,104,3,0,109.2,2,14,5.2,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Tony Romo,QB,14,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*,29,48,60.42,358,2,2,80,3,26,7.46,6.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Tony Romo,QB,15,1,-1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*,17,27,62.96,226,2,1,98.7,2,12,8.37,8.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Tony Romo,QB,NA,20,38,1.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342,535,63.93,3828,31,10,96.7,35,272,7.16,7.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Dante Rosario,TE,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Dante Rosario,TE,3,NA,NA,NA,NA,0,0,0,NA,0,0.00%,NA,NA,NA,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Dante Rosario,TE,4,NA,NA,NA,NA,NA,0,0,NA,0,0.00%,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Dante Rosario,TE,5,NA,NA,NA,NA,1,0,0,NA,0,0.00%,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Dante Rosario,TE,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Dante Rosario,TE,7,NA,NA,NA,NA,0,0,0,NA,0,0.00%,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Dante Rosario,TE,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Dante Rosario,TE,9,NA,NA,NA,NA,2,0,0,NA,0,0.00%,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Dante Rosario,TE,10,NA,NA,NA,NA,0,0,0,NA,0,0.00%,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Dante Rosario,TE,11,NA,NA,NA,NA,0,0,0,NA,0,0.00%,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Dante Rosario,TE,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Dante Rosario,TE,13,NA,NA,NA,NA,1,1,13,13,0,100.00%,13,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Dante Rosario,TE,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
Dante Rosario,TE,15,NA,NA,NA,NA,NA,0,0,NA,0,0.00%,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013
