"player","position","game_num","gs","pass_cmp","pass_att","pass_cmp_perc","pass_yds","pass_td","pass_int","pass_rating","pass_sacked","pass_sacked_yds","pass_yds_per_att","pass_adj_yds_per_att","rush_att","rush_yds","rush_yds_per_att","rush_td","all_td","scoring","sacks","tackles_solo","tackles_assists","targets","rec","rec_yds","rec_yds_per_rec","rec_td","catch_pct","rec_yds_per_tgt","kick_ret","kick_ret_yds","kick_ret_yds_per_ret","kick_ret_td","punt","punt_yds","punt_yds_per_punt","punt_blocked","punt_ret","punt_ret_yds","punt_ret_yds_per_ret","punt_ret_td","two_pt_md","def_int","def_int_yds","def_int_td","year"
"Clyde Gates","WR","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0",NA,NA,"0.0","0","0",NA,"0","0",NA,"0","0.0%",NA,"3","60","20.00","0",NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,2011
"Clyde Gates","WR","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0",NA,NA,"0.0","0","0",NA,"1","8","8.00","0",NA,NA,"3","66","22.00","0",NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,2011
"Clyde Gates","WR","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0",NA,NA,"0.0","1","0",NA,"0","0",NA,"0","0.0%",NA,"4","87","21.75","0",NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,2011
"Clyde Gates","WR","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Clyde Gates","WR","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Clyde Gates","WR","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0",NA,NA,"0.0","0","0",NA,"0","0",NA,"0","0.0%",NA,"2","42","21.00","0",NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,2011
"Clyde Gates","WR","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0",NA,NA,"0.0","0","0",NA,"0","0",NA,"0","0.0%",NA,"1","18","18.00","0",NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,2011
"Clyde Gates","WR","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0",NA,NA,"0.0","0","0",NA,"1","11","11.00","0",NA,NA,"3","92","30.67","0",NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,2011
"Clyde Gates","WR","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","4","4.00","0",NA,NA,"0.0","0","0",NA,"0","0",NA,"0","0.0%",NA,"1","77","77.00","0",NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,2011
"Clyde Gates","WR","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0",NA,NA,"0.0","0","0",NA,"0","0",NA,"0","0.0%",NA,"1","27","27.00","0",NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,2011
"Clyde Gates","WR","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0",NA,NA,"0.0","0","0",NA,"0","0",NA,"0","0.0%",NA,"2","53","26.50","0",NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,2011
"Clyde Gates","WR","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0",NA,NA,"0.0","0","0",NA,"0","0",NA,"0","0.0%",NA,"3","73","24.33","0",NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,2011
"Clyde Gates","WR","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0",NA,NA,"0.0","0","0",NA,"0","0",NA,"0","0.0%",NA,"2","42","21.00","0",NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,2011
"Clyde Gates","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","4","4.00","0",NA,NA,"0.0","1","0",NA,"2","19","9.50","0",NA,NA,"34","843","24.79","0",NA,NA,NA,NA,"3","32","10.67","0",NA,NA,NA,NA,2011
"Toby Gerhart","RB","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","16","8.00","0","0","0","0.0","0","0","0","0","0",NA,"0","0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Toby Gerhart","RB","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","36","18.00","0","0","0","0.0","0","0","1","1","42","42.00","0","100.0%","42.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Toby Gerhart","RB","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2","1.00","0","0","0","0.0","0","0","2","1","5","5.00","0","50.0%","2.50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Toby Gerhart","RB","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","4","2.00","0","0","0","0.0","0","0","1","0","0",NA,"0","0.0%","0.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Toby Gerhart","RB","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","9","4.50","0","0","0","0.0","0","0","0","0","0",NA,"0","0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Toby Gerhart","RB","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","3","3.00","0","0","0","0.0","0","0","2","2","7","3.50","0","100.0%","3.50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Toby Gerhart","RB","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","4","4.00","0","0","0","0.0","0","0","0","0","0",NA,"0","0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Toby Gerhart","RB","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","26","5.20","0","0","0","0.0","0","0","0","0","0",NA,"0","0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Toby Gerhart","RB","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Toby Gerhart","RB","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","18","2.57","0","0","0","0.0","0","0","1","1","7","7.00","0","100.0%","7.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Toby Gerhart","RB","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","44","2.59","1","1","6","0.0","0","0","3","2","19","9.50","0","66.7%","6.33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Toby Gerhart","RB","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","91","4.33","0","0","0","0.0","0","0","8","8","42","5.25","0","100.0%","5.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Toby Gerhart","RB","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","90","4.74","0","1","6","0.0","1","0","3","3","19","6.33","1","100.0%","6.33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Toby Gerhart","RB","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","12","6.00","0","2","12","0.0","0","0","4","4","46","11.50","2","100.0%","11.50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Toby Gerhart","RB","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","109","9.91","0","0","0","0.0","0","0","1","0","0",NA,"0","0.0%","0.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Toby Gerhart","RB","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","67","4.47","0","0","0","0.0","0","0","2","1","3","3.00","0","50.0%","1.50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Toby Gerhart","RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","531","4.87","1","4","24","0.0","1","0","28","23","190","8.26","3","82.1%","6.79",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Brandon Gibson","WR","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","0","0","0.0","0","0","5","3","50","16.67","0","60.0%","10.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Brandon Gibson","WR","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","0","0","0.0","0","0","8","4","52","13.00","0","50.0%","6.50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Brandon Gibson","WR","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","1","6","0.0","0","0","7","5","55","11.00","1","71.4%","7.86",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Brandon Gibson","WR","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","0","0","0.0","0","0","1","1","14","14.00","0","100.0%","14.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Brandon Gibson","WR","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","5","5.00","0","0","0","0.0","0","0","10","4","43","10.75","0","40.0%","4.30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Brandon Gibson","WR","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","11","11.00","0","0","0","0.0","0","0","6","2","27","13.50","0","33.3%","4.50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Brandon Gibson","WR","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","0","0","0.0","0","0","5","5","54","10.80","0","100.0%","10.80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Brandon Gibson","WR","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","0","0","0.0","0","1","3","0","0",NA,"0","0.0%","0.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Brandon Gibson","WR","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","0","0","0.0","0","0","7","4","37","9.25","0","57.1%","5.29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Brandon Gibson","WR","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","0","0","0.0","0","0","7","2","30","15.00","0","28.6%","4.29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Brandon Gibson","WR","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","0","0","0.0","0","0","7","4","42","10.50","0","57.1%","6.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Brandon Gibson","WR","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","0","0","0.0","0","0","1","1","6","6.00","0","100.0%","6.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Brandon Gibson","WR","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Brandon Gibson","WR","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","0","0","0.0","0","0","1","0","0",NA,"0","0.0%","0.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Brandon Gibson","WR","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","0","0","0.0","0","0","3","1","21","21.00","0","33.3%","7.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Brandon Gibson","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","16","8.00","0","1","6","0.0","0","1","71","36","431","11.97","1","50.7%","6.07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"John Gilmore","TE","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"John Gilmore","TE","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"John Gilmore","TE","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"John Gilmore","TE","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,"1","0","0",NA,"0","0.0%","0.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"John Gilmore","TE","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,"1","0","0",NA,"0","0.0%","0.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"John Gilmore","TE","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"John Gilmore","TE","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"John Gilmore","TE","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,"2","1","9","9.00","0","50.0%","4.50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"John Gilmore","TE","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"John Gilmore","TE","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"John Gilmore","TE","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"John Gilmore","TE","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,NA,NA,"1","1","9","9.00","0","100.0%","9.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"John Gilmore","TE","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","6",NA,NA,NA,"1","1","2","2.00","1","100.0%","2.00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"John Gilmore","TE","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"John Gilmore","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","6",NA,NA,NA,"6","3","20","6.67","1","50.0%","3.33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Ted Ginn","WR","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","0.00","0","0","12","0.0","0","0","0","0","0",NA,"0","0.0%",NA,"4","176","44.00","1",NA,NA,NA,NA,"5","92","18.40","1",NA,NA,NA,NA,2011
"Ted Ginn","WR","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","0","0","0.0","0","0","7","4","38","9.50","0","57.1%","5.43","0","0",NA,"0",NA,NA,NA,NA,"4","45","11.25","0",NA,NA,NA,NA,2011
"Ted Ginn","WR","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","0","0","0.0","0","0","0","0","0",NA,"0","0.0%",NA,"2","59","29.50","0",NA,NA,NA,NA,"3","19","6.33","0",NA,NA,NA,NA,2011
"Ted Ginn","WR","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","0","0","0.0","0","0","1","0","0",NA,"0","0.0%","0.00","3","74","24.67","0",NA,NA,NA,NA,"2","-6","-3.00","0",NA,NA,NA,NA,2011
"Ted Ginn","WR","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","24","24.00","0","0","0","0.0","0","0","0","0","0",NA,"0","0.0%",NA,"0","0",NA,"0",NA,NA,NA,NA,"3","51","17.00","0",NA,NA,NA,NA,2011
"Ted Ginn","WR","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","21","10.50","0","0","0","0.0","0","0","5","2","24","12.00","0","40.0%","4.80","4","105","26.25","0",NA,NA,NA,NA,"3","72","24.00","0",NA,NA,NA,NA,2011
"Ted Ginn","WR","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","-8","-8.00","0","0","0","0.0","0","0","1","0","0",NA,"0","0.0%","0.00","2","33","16.50","0",NA,NA,NA,NA,"2","18","9.00","0",NA,NA,NA,NA,2011
"Ted Ginn","WR","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","0","0","0.0","0","0","1","1","14","14.00","0","100.0%","14.00","1","20","20.00","0",NA,NA,NA,NA,"5","47","9.40","0",NA,NA,NA,NA,2011
"Ted Ginn","WR","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","0","0","0.0","1","0","4","3","39","13.00","0","75.0%","9.75","2","55","27.50","0",NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,2011
"Ted Ginn","WR","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","0","0","0.0","0","0","0","0","0",NA,"0","0.0%",NA,"2","42","21.00","0",NA,NA,NA,NA,"4","16","4.00","0",NA,NA,NA,NA,2011
"Ted Ginn","WR","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","9","9.00","0","0","0","0.0","0","0","3","2","21","10.50","0","66.7%","7.00","3","93","31.00","0",NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,2011
"Ted Ginn","WR","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","16","16.00","0","0","0","0.0","0","0","4","4","56","14.00","0","100.0%","14.00","1","31","31.00","0",NA,NA,NA,NA,"3","19","6.33","0",NA,NA,NA,NA,2011
"Ted Ginn","WR","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","0","0","0.0","0","0","6","2","14","7.00","0","33.3%","2.33","4","100","25.00","0",NA,NA,NA,NA,"4","93","23.25","0",NA,NA,NA,NA,2011
"Ted Ginn","WR","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","6","6.00","0","0","0","0.0","0","0","1","1","14","14.00","0","100.0%","14.00","1","12","12.00","0",NA,NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,2011
"Ted Ginn","WR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","68","8.50","0","0","12","0.0","1","0","33","19","220","11.58","0","57.6%","6.67","29","800","27.59","1",NA,NA,NA,NA,"38","466","12.26","1",NA,NA,NA,NA,2011
"Ted Ginn","WR","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","3","3.00","0",NA,NA,NA,NA,NA,"3","1","11","11.00","0","33.3%","3.67",NA,NA,NA,NA,NA,NA,NA,NA,"2","23","11.50","0",NA,NA,NA,NA,2011
"Anthony Gonzalez","","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Anthony Gonzalez","","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Anthony Gonzalez","","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Anthony Gonzalez","","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Anthony Gonzalez","","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Anthony Gonzalez","","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Anthony Gonzalez","","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Anthony Gonzalez","","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Anthony Gonzalez","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Tony Gonzalez","TE","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0.0","1","0","7","5","72","14.40","0","71.4%","10.29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Tony Gonzalez","TE","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","12","0.0","1","0","9","7","83","11.86","2","77.8%","9.22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Tony Gonzalez","TE","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","6","0.0","0","0","8","2","18","9.00","1","25.0%","2.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Tony Gonzalez","TE","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","6","0.0","0","0","9","7","56","8.00","1","77.8%","6.22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Tony Gonzalez","TE","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0.0","1","0","8","6","60","10.00","0","75.0%","7.50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
"Tony Gonzalez","TE","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0.0","0","0","3","3","29","9.67","0","100.0%","9.67",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011
